word, attempts, failed, match loop, required loop, allowed loop
swish, 7656, 84, 1642373, 107330, 4315629
skulk, 7657, 84, 1654752, 96551, 4342562
abbey, 7712, 84, 1929486, 100395, 5066481
gaffe, 7738, 84, 1942840, 91145, 4939054
plaza, 7743, 84, 1916212, 81420, 4808482
enemy, 7750, 84, 1960917, 90129, 5271079
guile, 7063, 85, 1936796, 67167, 4889173
audit, 7097, 85, 1889537, 80040, 4707611
suing, 7103, 85, 1717911, 93461, 4320401
curly, 7160, 85, 1846686, 73847, 4658280
unity, 7236, 85, 2218210, 88190, 5732107
forty, 7281, 85, 1863688, 70340, 4668499
foamy, 7282, 85, 1864488, 85236, 4619368
risky, 7344, 85, 1905053, 114740, 4998675
zonal, 7353, 85, 2134403, 75790, 5122664
forum, 7369, 85, 1993311, 108940, 4950843
hydro, 7371, 85, 2026326, 106221, 5276568
wager, 7383, 85, 1883666, 83271, 4740689
ditto, 7420, 85, 1946458, 89743, 4929092
taboo, 7424, 85, 1896992, 116032, 4842902
borax, 7447, 85, 1755993, 73016, 4229427
eking, 7448, 85, 2004301, 113738, 5305870
toxic, 7455, 85, 1964630, 112231, 4959425
ninth, 7458, 85, 2011970, 89219, 5082349
graze, 7462, 85, 1824438, 57341, 4519756
fluke, 7468, 85, 1882741, 80011, 4828731
toddy, 7486, 85, 1940854, 80534, 4910857
again, 7504, 85, 1955591, 82641, 4950632
iliac, 7538, 85, 1995498, 82610, 4934968
waver, 7563, 85, 1939178, 70973, 4845948
index, 7580, 85, 2040698, 98268, 5299303
salsa, 7650, 85, 1688653, 68457, 4140180
clock, 7686, 85, 1843800, 85772, 4682200
ferry, 7687, 85, 1850035, 75062, 4729199
folly, 7695, 85, 1952937, 77918, 4886355
papal, 7702, 85, 1892959, 75005, 4659198
intro, 7001, 86, 2047253, 108618, 5296810
yearn, 7083, 86, 2107875, 58221, 5186839
royal, 7143, 86, 2023058, 70314, 4881423
latte, 7167, 86, 1948767, 61669, 4849038
rough, 7181, 86, 2108957, 133148, 5249625
rival, 7193, 86, 1997671, 81264, 4926729
glory, 7208, 86, 1932689, 79219, 4922476
umbra, 7407, 86, 1958658, 167534, 5221542
avail, 7409, 86, 2047851, 87046, 5093208
rally, 7415, 86, 2080601, 66198, 5083472
roger, 7451, 86, 1933093, 82355, 4892923
alloy, 7478, 86, 1980260, 87085, 4895153
basis, 7501, 86, 1505643, 76327, 3810767
gully, 7501, 86, 1970324, 76529, 4965062
tasty, 7534, 86, 1707265, 83605, 4369046
maize, 7540, 86, 1904429, 53614, 4610753
unify, 7543, 86, 2251158, 132938, 5992111
etude, 7545, 86, 1898969, 84253, 5028706
ruder, 7566, 86, 1948854, 86151, 5016572
hippy, 7597, 86, 2001035, 104575, 5105418
never, 7601, 86, 1964072, 76486, 5066715
comma, 7626, 86, 1818926, 102072, 4550209
skull, 7634, 86, 1684886, 111059, 4416197
gruff, 7646, 86, 1877407, 141359, 4767756
knoll, 7716, 86, 2136564, 93855, 5459902
offer, 7760, 86, 1943529, 127317, 5186938
fussy, 7833, 86, 1768088, 121120, 4688641
cabby, 7862, 86, 1787205, 75224, 4529735
sassy, 7892, 86, 1537648, 47055, 3823758
tepee, 7911, 86, 1824996, 73787, 4792837
minor, 7128, 87, 2079372, 82050, 5139619
trait, 7214, 87, 1995756, 54753, 4849942
drunk, 7298, 87, 2022432, 90188, 5071806
terra, 7331, 87, 1871056, 65849, 4661894
fiery, 7345, 87, 1870263, 68426, 4753441
major, 7397, 87, 1829170, 76253, 4508915
helix, 7429, 87, 2000996, 90203, 4892029
zebra, 7454, 87, 1920863, 125016, 4979618
outgo, 7462, 87, 2085797, 113731, 5271997
hilly, 7509, 87, 2107189, 80849, 5248375
soggy, 7585, 87, 1604266, 87835, 4066155
thigh, 7601, 87, 1882466, 87010, 4834107
rabbi, 7602, 87, 1852330, 131556, 4748605
billy, 7607, 87, 1863495, 70099, 4699124
evade, 7627, 87, 1982783, 85074, 5109775
rower, 7627, 87, 2017581, 83140, 5050841
venue, 7636, 87, 2154707, 84274, 5442270
froze, 7636, 87, 1792312, 78961, 4489872
sushi, 7640, 87, 1670740, 118178, 4204596
leggy, 7663, 87, 1951199, 91227, 5057630
squib, 7733, 87, 1652526, 141869, 4417112
plump, 7746, 87, 1920240, 111203, 4856782
lobby, 7747, 87, 2066447, 126155, 5316711
exert, 7775, 87, 1765405, 79415, 4740520
tooth, 7834, 87, 2070283, 77211, 5099106
jewel, 7998, 87, 2025932, 85909, 5147105
round, 7065, 88, 2167052, 99219, 5356599
agile, 7082, 88, 1951589, 74628, 4902192
ultra, 7134, 88, 1886954, 74058, 4747111
flour, 7205, 88, 1935501, 85131, 4811902
viral, 7216, 88, 1997078, 78685, 4921523
begun, 7226, 88, 1805387, 96982, 4609380
owing, 7297, 88, 2172670, 150959, 5642327
foray, 7300, 88, 1871087, 72013, 4603982
flail, 7408, 88, 1898116, 59888, 4674251
squat, 7411, 88, 1592690, 95525, 4122319
frill, 7444, 88, 1754656, 52937, 4284160
koala, 7446, 88, 2164120, 70724, 5221087
agate, 7457, 88, 1834740, 67715, 4641421
utter, 7470, 88, 1857216, 78831, 4815825
award, 7527, 88, 1956026, 104253, 5102313
video, 7547, 88, 2023564, 78697, 5045368
ensue, 7577, 88, 1768062, 118862, 4792226
kneed, 7600, 88, 2013998, 86728, 5322421
envoy, 7603, 88, 1992245, 79922, 5198070
icing, 7608, 88, 1976761, 103667, 5170622
offal, 7624, 88, 1965942, 150154, 5166772
sieve, 7642, 88, 1624133, 70135, 4186216
canny, 7650, 88, 1899766, 52419, 4670298
proxy, 7654, 88, 1972228, 88763, 4978330
tenet, 7657, 88, 1915119, 60872, 4844700
fatty, 7660, 88, 1783781, 55725, 4452886
fifth, 7722, 88, 1765606, 96938, 4517903
eject, 7790, 88, 1686448, 91376, 4609945
equip, 7795, 88, 1891170, 129072, 4978861
fever, 7831, 88, 1781556, 85531, 4697989
bluff, 7848, 88, 1880430, 132299, 4839333
tweet, 7957, 88, 1870729, 95661, 5021512
ratio, 7013, 89, 1887798, 71963, 4635609
curio, 7201, 89, 1994738, 100724, 4978741
gaily, 7226, 89, 1942816, 62816, 4798171
aunty, 7281, 89, 2005475, 70401, 4916303
total, 7282, 89, 1909409, 66449, 4619009
arbor, 7319, 89, 1898536, 108426, 4759884
tutor, 7366, 89, 2049106, 82775, 5131057
bongo, 7452, 89, 1876897, 87950, 4643045
ruler, 7502, 89, 1982248, 74753, 4971715
sunny, 7575, 89, 1741117, 74612, 4387914
hunch, 7609, 89, 1952748, 107506, 4961096
missy, 7632, 89, 1783856, 107134, 4709673
crick, 7650, 89, 1863163, 64829, 4607513
moody, 7657, 89, 1941806, 77650, 4821085
skunk, 7675, 89, 1660103, 106530, 4390092
nylon, 7679, 89, 2207005, 105045, 5685434
livid, 7727, 89, 2023488, 96722, 5151187
valve, 7727, 89, 2092050, 72626, 5109505
penne, 7789, 89, 1899639, 61968, 4834258
booze, 7811, 89, 1689618, 55686, 4154762
seize, 7829, 89, 1643721, 64292, 4140183
hoist, 6961, 90, 1794936, 98175, 4569281
noisy, 7108, 90, 2009299, 97196, 5082559
dingo, 7143, 90, 2022395, 112794, 5110858
wiser, 7235, 90, 1648836, 78159, 4239208
avoid, 7386, 90, 1918952, 106238, 4807265
virus, 7465, 90, 1845910, 118597, 4696621
opium, 7474, 90, 2146203, 156784, 5586639
rural, 7481, 90, 2098803, 78783, 5121204
piper, 7493, 90, 1755797, 65366, 4432228
rodeo, 7494, 90, 1928929, 73017, 4782587
twist, 7498, 90, 1656515, 113078, 4455639
extra, 7513, 90, 1671553, 75139, 4380161
bitty, 7527, 90, 1800640, 61900, 4545105
relax, 7541, 90, 1945754, 73928, 4755898
aware, 7562, 90, 1934366, 78325, 4934838
quote, 7596, 90, 1949940, 68402, 4897287
krill, 7598, 90, 2042997, 61470, 4978245
verse, 7633, 90, 1710057, 90700, 4537195
oxide, 7680, 90, 2016316, 84893, 5151467
brook, 7710, 90, 1875752, 89304, 4677148
bully, 7751, 90, 1880161, 75539, 4735770
wooly, 7801, 90, 2097153, 78900, 5157981
jumpy, 7830, 90, 2076414, 127173, 5371380
whiff, 7948, 90, 1988769, 137665, 5132351
merit, 6861, 91, 1796820, 81459, 4615047
arena, 7278, 91, 1985403, 53336, 4780662
limit, 7364, 91, 1860558, 85435, 4805977
prior, 7366, 91, 1986065, 69032, 4914838
joint, 7388, 91, 2095744, 81745, 5185284
truth, 7425, 91, 2031889, 90099, 5062727
giver, 7459, 91, 1810295, 75775, 4644420
rowdy, 7489, 91, 2099690, 116586, 5351188
murky, 7528, 91, 2066322, 108689, 5292026
squad, 7535, 91, 1571958, 95197, 4074532
gazer, 7574, 91, 1820306, 61625, 4535650
pupil, 7575, 91, 1967188, 85248, 4869857
crook, 7581, 91, 1852141, 95263, 4665501
conic, 7586, 91, 1933712, 86567, 4752356
folio, 7612, 91, 1981339, 87305, 4875347
ionic, 7626, 91, 2086423, 93374, 5154846
sever, 7638, 91, 1511021, 79204, 3956883
wooer, 7654, 91, 1901278, 56680, 4636648
cliff, 7716, 91, 1839414, 109354, 4739297
judge, 7746, 91, 1968349, 98799, 5164396
couch, 7748, 91, 1946354, 103623, 4792771
array, 7773, 91, 1986664, 53191, 4899257
fully, 7804, 91, 1950411, 85989, 4935771
assay, 7860, 91, 1645910, 90982, 4293138
expel, 7931, 91, 1845892, 105362, 5047966
flora, 7191, 92, 1764708, 72471, 4366156
joist, 7301, 92, 1798720, 86521, 4540782
vigor, 7420, 92, 2079821, 92663, 5272503
inner, 7426, 92, 2038959, 69041, 5208419
lever, 7614, 92, 1897364, 77167, 4870245
goose, 7628, 92, 1689033, 64662, 4297616
juice, 7650, 92, 1973934, 75501, 4972671
fjord, 7662, 92, 1884768, 114067, 5017932
gauze, 7680, 92, 2004905, 63255, 4846669
revue, 7689, 92, 2062151, 111299, 5383265
dandy, 7699, 92, 1983404, 63072, 4951538
elegy, 7727, 92, 1980040, 81227, 5185077
paddy, 7737, 92, 1812696, 70118, 4593179
giddy, 7739, 92, 1866062, 78353, 4778119
refer, 8001, 92, 1939684, 103057, 5145390
using, 7231, 93, 1867344, 133825, 4966179
aloud, 7291, 93, 2030884, 94841, 4972668
aorta, 7372, 93, 1901087, 62233, 4570714
tally, 7408, 93, 1954670, 55658, 4823794
voice, 7449, 93, 1985307, 69172, 4952427
dowry, 7451, 93, 2049515, 96529, 5183240
curvy, 7465, 93, 1893909, 95503, 4818753
lucky, 7466, 93, 2051191, 114056, 5339704
order, 7472, 93, 1959955, 73074, 4898291
aloof, 7511, 93, 1937687, 117168, 4878110
blurb, 7585, 93, 1812489, 82749, 4538040
azure, 7586, 93, 1953557, 71845, 4918351
crock, 7635, 93, 1861774, 90242, 4713234
kiosk, 7677, 93, 1934402, 118331, 4974412
udder, 7727, 93, 1925138, 94296, 5066279
wryly, 7778, 93, 1925351, 66249, 4816221
verge, 7837, 93, 1987368, 93586, 5198159
caddy, 7845, 93, 1821239, 62479, 4604141
which, 7854, 93, 1883473, 100451, 4828946
amass, 7940, 93, 1737246, 115976, 4602154
afoul, 7280, 94, 2009380, 132435, 5094266
donor, 7305, 94, 2024798, 65302, 4925841
weary, 7352, 94, 1950989, 56775, 4779928
honor, 7425, 94, 2140884, 66296, 5118950
awful, 7456, 94, 2085361, 186930, 5520390
junto, 7495, 94, 2081162, 96924, 5225870
agree, 7512, 94, 1932982, 76813, 5038626
rigor, 7528, 94, 2065974, 98050, 5274559
adage, 7530, 94, 1961169, 80153, 4970820
erode, 7530, 94, 1963725, 79980, 4947495
ditty, 7544, 94, 1903484, 70110, 4836614
rumor, 7559, 94, 2174842, 107935, 5501113
quash, 7630, 94, 1859740, 96245, 4632130
hussy, 7675, 94, 1914355, 127159, 5031456
ennui, 7683, 94, 1974771, 85815, 4988785
icily, 7714, 94, 2061444, 92452, 5388767
joker, 7719, 94, 1972336, 78751, 4943025
dully, 7721, 94, 2014949, 79729, 5081580
comic, 7726, 94, 1858060, 106773, 4661234
taffy, 7750, 94, 1873698, 90144, 4858949
chick, 7840, 94, 1879364, 81248, 4790163
geese, 7927, 94, 1703897, 85543, 4499009
amaze, 7951, 94, 1995440, 81247, 4984536
atoll, 7297, 95, 1844130, 72700, 4578810
audio, 7371, 95, 2023510, 94172, 4882628
idiot, 7403, 95, 2039571, 95756, 5282236
trout, 7405, 95, 2050577, 88959, 5127630
ratty, 7473, 95, 1979427, 58597, 4958304
leery, 7514, 95, 1999353, 64844, 5022336
aroma, 7514, 95, 1891479, 102446, 4671496
covey, 7546, 95, 1839888, 57039, 4607776
gorge, 7576, 95, 1810024, 51418, 4438125
afoot, 7612, 95, 1892565, 96463, 4895844
cynic, 7641, 95, 1869461, 78057, 4798774
diode, 7679, 95, 1945300, 69928, 4813550
guess, 7685, 95, 1669147, 96023, 4337122
cache, 7687, 95, 1845317, 66074, 4507688
willy, 7737, 95, 2066489, 82543, 5192322
pulpy, 7766, 95, 1975725, 82142, 4941660
guava, 7886, 95, 2036355, 81366, 5078612
vicar, 7275, 96, 1915988, 71429, 4767102
taint, 7327, 96, 1982416, 71321, 4879256
loyal, 7501, 96, 2063975, 79203, 5034707
sully, 7529, 96, 1751337, 76996, 4373745
odder, 7529, 96, 1934339, 86318, 5018185
movie, 7539, 96, 1952218, 72730, 4854471
curry, 7560, 96, 1927282, 83194, 4848768
arrow, 7567, 96, 1999262, 95490, 4858851
merry, 7653, 96, 1887328, 75740, 4792564
aging, 7655, 96, 1933438, 98361, 4887094
rover, 7684, 96, 2017726, 74075, 5021872
lowly, 7788, 96, 2163310, 107247, 5471651
buxom, 7799, 96, 1841630, 132733, 4703147
heave, 7800, 96, 2050295, 74367, 5073859
rarer, 7836, 96, 2030831, 63851, 5014841
funny, 7855, 96, 2012190, 78539, 5069165
cacao, 7936, 96, 1878053, 61108, 4594863
freer, 7940, 96, 1801187, 69020, 4645224
riser, 7483, 97, 1687602, 76228, 4339665
nutty, 7578, 97, 2115786, 88248, 5415489
dodge, 7643, 97, 1880898, 67873, 4720306
roomy, 7683, 97, 2106473, 87173, 5242402
foggy, 7702, 97, 1858400, 98025, 4719739
cycle, 7728, 97, 1720364, 60720, 4529997
awake, 7834, 97, 2092179, 95053, 5254426
radii, 7343, 98, 2019797, 93889, 5016257
bayou, 7372, 98, 1839635, 84354, 4539922
going, 7507, 98, 2056249, 79940, 5008758
allow, 7567, 98, 1969012, 120173, 4921004
qualm, 7605, 98, 2140192, 93185, 5270652
ahead, 7630, 98, 1947793, 84014, 4836410
unzip, 7642, 98, 2102710, 141991, 5508529
river, 7680, 98, 1994735, 76968, 5069728
kitty, 7756, 98, 2097776, 72274, 5330678
fifty, 7761, 98, 1801933, 66274, 4554966
woody, 7792, 98, 2003246, 83970, 4984821
ovoid, 7888, 98, 2128346, 137978, 5512509
jetty, 7955, 98, 1979764, 64937, 5056237
puffy, 7998, 98, 1974872, 116837, 5173068
jelly, 8007, 98, 2089458, 75776, 5302721
lunar, 7045, 99, 2054847, 73208, 5016773
toxin, 7342, 99, 2060315, 95462, 5096094
viola, 7355, 99, 1994730, 81917, 4852396
tulle, 7447, 99, 1883431, 66991, 4758223
visit, 7598, 99, 1688042, 84430, 4378638
dread, 7600, 99, 1916245, 45346, 4636277
goofy, 7714, 99, 1946906, 93159, 4874412
vixen, 7740, 99, 2105931, 77079, 5308021
civil, 7744, 99, 1827416, 78728, 4613457
allay, 7760, 99, 2012024, 73366, 5002157
ozone, 7894, 99, 2050882, 88247, 5295085
slyly, 7972, 99, 1640882, 67941, 4202186
magma, 7981, 99, 1890240, 84444, 4840009
kappa, 8041, 99, 2029904, 120658, 5174176
titan, 7319, 100, 1960022, 71316, 4857197
friar, 7357, 100, 1966866, 49562, 4726366
igloo, 7363, 100, 2066304, 110633, 5247261
vogue, 7563, 100, 2068043, 84987, 5201376
amiss, 7599, 100, 1698216, 117094, 4421863
radar, 7714, 100, 2057957, 65227, 5118617
gauge, 7749, 100, 2000438, 57819, 4807794
gamma, 8013, 100, 1897843, 88848, 4840350
rerun, 7460, 101, 2089598, 98757, 5291540
quilt, 7498, 101, 2044555, 72309, 5100768
quite, 7606, 101, 2000853, 64612, 5015262
issue, 7658, 101, 1776777, 116284, 4718624
pique, 7727, 101, 1829237, 83723, 4645264
khaki, 7797, 101, 2090208, 72106, 5051391
ruddy, 7818, 101, 2084891, 110924, 5377657
jerky, 7843, 101, 2020771, 82024, 5161589
cubic, 7866, 101, 1883143, 102915, 4801765
teeth, 7906, 101, 1936773, 80629, 4905508
voila, 7358, 102, 2059633, 73235, 4912692
annul, 7452, 102, 2052792, 97448, 5066333
quart, 7465, 102, 2004614, 55492, 4908669
fixer, 7592, 102, 1765684, 70175, 4493235
villa, 7601, 102, 2066744, 81237, 5032756
avian, 7620, 102, 1988909, 92665, 5079269
alibi, 7626, 102, 1871519, 98624, 4658455
witty, 7678, 102, 1928035, 73926, 4905226
click, 7772, 102, 1896630, 68874, 4788407
dowdy, 7811, 102, 1991677, 105041, 5024568
exile, 7823, 102, 2095117, 87607, 5449232
llama, 7846, 102, 2055018, 99890, 5233935
muddy, 7917, 102, 1910534, 102348, 4925914
mammy, 7968, 102, 1799536, 57994, 4521823
boozy, 8083, 102, 1835364, 67953, 4478693
tiara, 7389, 103, 1936218, 61436, 4801246
quiet, 7542, 103, 1969934, 61716, 4946523
augur, 7726, 103, 1970881, 85527, 4874676
enjoy, 7821, 103, 1960514, 84433, 5124348
weave, 7878, 103, 2025577, 78042, 5007765
irony, 7255, 104, 2292112, 86513, 5731024
usual, 7621, 104, 1865058, 107148, 4776269
rotor, 7657, 104, 1967878, 58179, 4812741
gooey, 7756, 104, 1895833, 50676, 4657058
dummy, 7925, 104, 1927728, 108253, 4994251
excel, 7941, 104, 1817745, 104808, 4996231
buddy, 7966, 104, 1832030, 94703, 4690194
lorry, 7566, 105, 2126774, 74937, 5239892
leave, 7580, 105, 2083224, 81138, 5185914
quota, 7617, 105, 1993876, 80573, 4914018
inbox, 7688, 105, 2072898, 160406, 5422665
nanny, 7857, 105, 2010713, 55545, 5013890
epoxy, 7902, 105, 1857503, 114253, 4906319
agora, 7579, 106, 1899901, 90244, 4778723
bunny, 7741, 106, 1927103, 69181, 4843817
cluck, 7841, 106, 1926943, 93176, 4861585
hurry, 7773, 107, 2215464, 91943, 5516490
idiom, 7792, 107, 2131618, 130231, 5587580
furry, 7825, 107, 2020500, 87118, 5102091
emcee, 8055, 107, 1808825, 108172, 4998734
visor, 7317, 108, 1885553, 97477, 4796917
equal, 7660, 108, 2082816, 101646, 5229397
razor, 7662, 108, 1981112, 73457, 4877974
penny, 7696, 108, 1904325, 62367, 4817642
quack, 7754, 108, 2092633, 85594, 5258079
biddy, 7892, 108, 1828241, 81146, 4654108
rajah, 7968, 108, 2062601, 86822, 5077214
kayak, 8083, 108, 2051414, 60788, 5168622
furor, 7675, 109, 2036459, 84365, 5135884
annex, 7798, 109, 1914014, 67800, 4708220
madam, 7918, 109, 1872445, 75224, 4719026
every, 7978, 109, 1977770, 95155, 5288308
pixie, 8056, 109, 1801575, 57503, 4512157
cocoa, 8081, 109, 1872153, 67809, 4550284
juicy, 7855, 110, 2138283, 87092, 5409982
fugue, 7926, 110, 1830134, 83479, 4749436
widow, 8016, 110, 1988364, 110913, 5014594
jolly, 8022, 110, 2169094, 79164, 5355523
known, 8076, 110, 2202589, 157649, 5869659
circa, 7412, 111, 1787671, 76135, 4419843
druid, 7635, 111, 2068376, 86593, 5099437
axiom, 7708, 111, 1895987, 97124, 4735032
eerie, 7926, 111, 2059813, 74991, 5149007
booby, 8161, 111, 1826743, 65813, 4431490
axial, 7785, 112, 2070074, 94558, 5135660
occur, 7576, 113, 2085232, 130294, 5362766
annoy, 7609, 113, 2005337, 82717, 4968511
shush, 8104, 113, 1686281, 92223, 4238809
ovary, 7484, 114, 2114781, 90515, 5303141
undid, 7732, 114, 2119692, 126308, 5468808
geeky, 7962, 114, 1943792, 62900, 4961479
essay, 7673, 115, 1739005, 74535, 4465347
maxim, 7879, 115, 1872492, 71996, 4638513
quake, 7879, 115, 2085682, 68825, 5114057
kinky, 7886, 115, 2195010, 78232, 5545716
level, 8017, 115, 1976404, 83118, 5033460
mimic, 8170, 115, 1779452, 89651, 4508777
verve, 8276, 115, 1955463, 79685, 5011737
quail, 7481, 116, 2120158, 63389, 5100687
quasi, 7662, 116, 1815997, 89324, 4479996
quell, 8040, 116, 2021660, 73759, 5033743
worry, 7812, 117, 2114951, 87881, 5231477
poppy, 8162, 117, 1898273, 72800, 4598197
bobby, 8243, 117, 1814443, 70177, 4398836
quick, 7983, 118, 2107273, 97688, 5399400
tatty, 8008, 118, 1919904, 49262, 4726019
error, 8100, 118, 1919087, 51699, 4733592
gouge, 7800, 119, 1979563, 65952, 4846394
pizza, 7996, 120, 1817336, 77151, 4495779
twixt, 8020, 122, 1883422, 106846, 4910787
axion, 7531, 124, 1967836, 83063, 4830942
quark, 7755, 124, 2196026, 64788, 5328926
evoke, 8119, 124, 1971009, 111817, 5287172
sissy, 8005, 125, 1681149, 59366, 4182264
query, 7885, 127, 2088141, 78388, 5295352
jazzy, 8310, 127, 1925100, 61336, 4814664
fizzy, 8250, 128, 1881849, 78978, 4751999
jiffy, 8238, 129, 2080402, 108468, 5401316
quirk, 7814, 131, 2249447, 85529, 5548669
ninja, 8084, 131, 1953227, 79658, 4864196
minim, 8178, 131, 1928662, 74398, 4810575
fluff, 8336, 131, 1932473, 90499, 4793631
woozy, 8278, 132, 2020110, 83230, 4947137
affix, 8068, 134, 1921904, 154307, 5009300
daddy, 8249, 134, 1896676, 51281, 4691970
queen, 8025, 135, 2113037, 78012, 5384268
onion, 8066, 135, 2165991, 104181, 5467674
union, 7816, 136, 2256680, 107044, 5681435
juror, 8017, 138, 2233784, 84827, 5564467
ninny, 8105, 140, 2122371, 65200, 5289597
mamma, 8367, 141, 1881952, 67926, 4726233
queer, 8127, 144, 1986602, 78524, 5118726
puppy, 8330, 144, 1948731, 80902, 4826890
fuzzy, 8455, 145, 1931968, 87543, 4848019
mummy, 8369, 146, 1993754, 80678, 4958369
quill, 8092, 147, 2161073, 76580, 5309830
vivid, 8345, 149, 1964857, 77135, 4986015
dizzy, 8284, 151, 1965868, 76074, 4939828
civic, 8327, 155, 1797182, 81831, 4487719
ivory, 7680, 159, 2259442, 114460, 5881851
queue, 8594, 182, 2011301, 71429, 5129619
